TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0001541	"ovarian follicle development"	NaN	1.8573324964312685	0.34276334845997875	0.9609311837073132	0.40533576	null
GO:0005975	"carbohydrate metabolic process"	NaN	2.6127838567197355	1.9745099932412862	0.9516568050108289	0.12730495	null
GO:0006081	"cellular aldehyde metabolic process"	NaN	1.8750612633917	0.35724630684561165	0.948371203364915	0.15110884	null
GO:0006091	"generation of precursor metabolites and energy"	NaN	2.5646660642520893	1.7669209230472143	0.940609134859395	0.17932148	null
GO:0006457	"protein folding"	NaN	2.255272505103306	0.8641498503427634	0.915826255723702	0.45142464	null
GO:0033365	"protein localization to organelle"	33365	NaN	2.8779469516291885	3.6400502075890704	0.9220763255778773	0.60298635	1990778
GO:0045184	"establishment of protein localization"	45184	NaN	3.1058506743851435	6.155257313893984	0.9138983235950359	0.69810733	1990778
GO:0072657	"protein localization to membrane"	72657	NaN	2.6884198220027105	2.3510669112677416	0.9249649963312644	0.52905685	1990778
GO:0072659	"protein localization to plasma membrane"	72659	NaN	2.3443922736851106	1.062083614946413	0.9310468754322776	0.84515824	1990778
GO:2000209	"regulation of anoikis"	NaN	1.3010299956639813	0.0917254031090084	0.9593933490536669	0	null
GO:2000278	"regulation of DNA biosynthetic process"	NaN	2.0170333392987803	0.4972482379067298	0.9080819479502186	0.27674118	null
GO:0032206	"positive regulation of telomere maintenance"	32206	NaN	1.7993405494535817	0.29931447330308003	0.8088039127625292	0.92269996	2000278
GO:0032210	"regulation of telomere maintenance via telomerase"	32210	NaN	1.6434526764861874	0.20758907019407163	0.8359857253626697	0.88157573	2000278
GO:0032211	"negative regulation of telomere maintenance via telomerase"	32211	NaN	1.2041199826559248	0.07241479192816452	0.8269446605807957	0.89678534	2000278
GO:0051054	"positive regulation of DNA metabolic process"	51054	NaN	2.4885507165004443	1.4820894081297673	0.8677871933197371	0.76742812	2000278
GO:0051972	"regulation of telomerase activity"	51972	NaN	0.9030899869919435	0.03379356956647678	0.87787387940867	0.76551062	2000278
GO:1904356	"regulation of telomere maintenance via telomere lengthening"	1904356	NaN	1.7075701760979363	0.2413826397605484	0.8364778455039069	0.89503279	2000278
GO:1904357	"negative regulation of telomere maintenance via telomere lengthening"	1904357	NaN	1.3010299956639813	0.0917254031090084	0.8255558393367487	0.9276059	2000278
GO:1904358	"positive regulation of telomere maintenance via telomere lengthening"	1904358	NaN	1.4913616938342726	0.14482958385632905	0.8193993669721285	0.94567384	2000278
GO:2000573	"positive regulation of DNA biosynthetic process"	2000573	NaN	1.806179973983887	0.304142126098291	0.882910028388871	0.65792666	2000278
GO:2000811	"negative regulation of anoikis"	NaN	1.1139433523068367	0.05793183354253162	0.9406723239068907	0.32886401	null
GO:2001138	"regulation of phospholipid transport"	NaN	1.1139433523068367	0.05793183354253162	0.9325660345809493	0.02707816	null
GO:0061091	"regulation of phospholipid translocation"	61091	NaN	0.7781512503836436	0.02413826397605484	0.8432040099255972	0.62708576	2001138
GO:2001233	"regulation of apoptotic signaling pathway"	NaN	2.598790506763115	1.9117505069035434	0.9165577107069858	0.43386323	null
GO:0010647	"positive regulation of cell communication"	10647	NaN	3.2605483726369795	8.791155740079173	0.88614205323235	0.60705981	2001233
GO:0023056	"positive regulation of signaling"	23056	NaN	3.2607866686549762	8.795983392874385	0.8934837156590866	0.6068598	2001233
GO:0042981	"regulation of apoptotic process"	42981	NaN	3.199480914862356	7.637346722023752	0.9360915885852614	0.77371993	2001233
GO:0043065	"positive regulation of apoptotic process"	43065	NaN	2.7902851640332416	2.973834121849957	0.9072106858269807	0.63584826	2001233
GO:0043068	"positive regulation of programmed cell death"	43068	NaN	2.806179973983887	3.0848701361398088	0.9075689029811954	0.66937714	2001233
GO:1902531	"regulation of intracellular signal transduction"	1902531	NaN	3.2203696324513946	8.013903640050207	0.9096996575739112	0.51912502	2001233
GO:2001235	"positive regulation of apoptotic signaling pathway"	2001235	NaN	2.2068258760318495	0.7724244472337549	0.8949757045269149	0.80474171	2001233
