TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0000302	"response to reactive oxygen species"	NaN	2.287801729930226	0.9317369894757168	0.9606618087423677	0.34860999	null
GO:0070585	"protein localization to mitochondrion"	70585	NaN	1.9242792860618816	0.4006951820025104	0.8873759927269238	0.55005729	72698
GO:0072594	"establishment of protein localization to organelle"	72594	NaN	2.5390760987927767	1.665540214347784	0.8628639627563174	0.66409905	72698
GO:0072655	"establishment of protein localization to mitochondrion"	72655	NaN	1.8692317197309762	0.3524186540504007	0.8809842601440149	0.95534687	72698
GO:0080164	"regulation of nitric oxide metabolic process"	NaN	1.8976270912904414	0.3765569180264555	0.9531022045820647	0.14398943	null
GO:0086036	"regulation of cardiac muscle cell membrane potential"	NaN	1	0.04344887515689872	0.9474609294420727	0.0227911	null
GO:0001508	"action potential"	1508	NaN	2.041392685158225	0.5262141546779955	0.9354943023035314	0.66160864	86036
GO:0003254	"regulation of membrane depolarization"	3254	NaN	1.724275869600789	0.25103794535097035	0.9344675393258473	0.61576295	86036
GO:0019227	"neuronal action potential propagation"	19227	NaN	1.1139433523068367	0.05793183354253162	0.9108729517645705	0.51043305	86036
GO:0051899	"membrane depolarization"	51899	NaN	1.806179973983887	0.304142126098291	0.9385683073042101	0.60358789	86036
GO:0060078	"regulation of postsynaptic membrane potential"	60078	NaN	2.0863598306747484	0.5841459882205272	0.9348736994946467	0.69830488	86036
GO:0086001	"cardiac muscle cell action potential"	86001	NaN	1.5797835966168101	0.17862315342280582	0.939267266859139	0.79502211	86036
GO:0086009	"membrane repolarization"	86009	NaN	1.3979400086720377	0.11586366708506324	0.9433253789989271	0.50030728	86036
GO:0086010	"membrane depolarization during action potential"	86010	NaN	1.380211241711606	0.11103601428985228	0.941548630605751	0.73223044	86036
GO:0098870	"action potential propagation"	98870	NaN	1.1139433523068367	0.05793183354253162	0.9444078568575633	0.70027432	86036
GO:0098900	"regulation of action potential"	98900	NaN	1.8388490907372552	0.32828039007434584	0.9356603546285076	0.63010897	86036
GO:0099505	"regulation of presynaptic membrane potential"	99505	NaN	1.6232492903979006	0.19793376460364973	0.9407805311473689	0.55872932	86036
GO:0090066	"regulation of anatomical structure size"	NaN	2.7708520116421442	2.8434874963792605	0.93359986520569	0.45209313	null
GO:0090075	"relaxation of muscle"	NaN	1.3010299956639813	0.0917254031090084	0.9736010561876899	0.11615203	null
GO:0006936	"muscle contraction"	6936	NaN	2.307496037913213	0.9751858646326156	0.9675924709837588	0.74102848	90075
GO:0006941	"striated muscle contraction"	6941	NaN	2.0253058652647704	0.5069035434971516	0.9691891465942044	0.86879616	90075
GO:0060047	"heart contraction"	60047	NaN	1.9444826721501687	0.4200057931833543	0.96663004780924	0.94611656	90075
GO:0060048	"cardiac muscle contraction"	60048	NaN	1.845098040014257	0.3331080428695568	0.9640188192526568	0.83350094	90075
GO:0086002	"cardiac muscle cell action potential involved in contraction"	86002	NaN	1.4771212547196624	0.14000193106111808	0.8867142866055204	0.88787754	90075
GO:0086003	"cardiac muscle cell contraction"	86003	NaN	1.568201724066995	0.17379550062759488	0.9421287476305059	0.90693487	90075
GO:0090257	"regulation of muscle system process"	NaN	2.4265112613645754	1.2841556435261177	0.9433193142333763	0.40611317	null
GO:0002026	"regulation of the force of heart contraction"	2026	NaN	1.4913616938342726	0.14482958385632905	0.9269873476915054	0.7657649	90257
GO:0006937	"regulation of muscle contraction"	6937	NaN	2.2174839442139063	0.7917350584145989	0.9442558498357109	0.73486896	90257
GO:0006942	"regulation of striated muscle contraction"	6942	NaN	1.9493900066449128	0.42483344597856526	0.9467189264871633	0.86205263	90257
GO:0008016	"regulation of heart contraction"	8016	NaN	2.303196057420489	0.9655305590421936	0.9425009900135077	0.75108134	90257
GO:0010882	"regulation of cardiac muscle contraction by calcium ion signaling"	10882	NaN	1.2041199826559248	0.07241479192816452	0.9197884311487687	0.8426869	90257
GO:0045822	"negative regulation of heart contraction"	45822	NaN	1.4313637641589874	0.12551897267548517	0.9370021558414254	0.75608516	90257
GO:0045988	"negative regulation of striated muscle contraction"	45988	NaN	1	0.04344887515689872	0.9418729473372871	0.55853057	90257
GO:0055117	"regulation of cardiac muscle contraction"	55117	NaN	1.8573324964312685	0.34276334845997875	0.945125428666014	0.82971261	90257
GO:0061337	"cardiac conduction"	61337	NaN	1.7403626894942439	0.2606932509413923	0.9485297998362862	0.80826856	90257
GO:0086004	"regulation of cardiac muscle cell contraction"	86004	NaN	1.591064607026499	0.1834508062180168	0.926734583152649	0.90808864	90257
GO:1903522	"regulation of blood circulation"	1903522	NaN	2.4345689040341987	1.3082939075021724	0.9432109755302862	0.77733448	90257
GO:1903523	"negative regulation of blood circulation"	1903523	NaN	1.4471580313422192	0.13034662547069614	0.9373215369232069	0.75861419	90257
GO:1904478	"regulation of intestinal absorption"	1904478	NaN	1.255272505103306	0.08207009751858646	0.8935536702630013	0.58952587	90257
GO:0097066	"response to thyroid hormone"	NaN	1.380211241711606	0.11103601428985228	0.9693948695597221	0.19509981	null
GO:0097120	"receptor localization to synapse"	NaN	1.8129133566428555	0.30896977889350197	0.9164205707598729	0	null
GO:0097435	"supramolecular fiber organization"	NaN	2.7745169657285498	2.867625760355315	0.9388761066107885	0.26052809	null
GO:0097581	"lamellipodium organization"	NaN	1.6901960800285136	0.23172733417012648	0.9390240510924697	0.41252453	null
GO:0098657	"import into cell"	NaN	2.859138297294531	3.485565318142319	0.8836261920173997	0.41303295	null
GO:0098754	"detoxification"	NaN	2.113943352306837	0.6227672105822148	0.9702026077961597	0.23029792	null
GO:0097237	"cellular response to toxic substance"	97237	NaN	2.093421685162235	0.5938012938109491	0.9543437632798965	0.86783101	98754
GO:0098869	"cellular oxidant detoxification"	98869	NaN	1.954242509439325	0.4296610987737762	0.9552107522166913	0.84116243	98754
GO:0110095	"cellular detoxification of aldehyde"	110095	NaN	1	0.04344887515689872	0.9574956750086425	0.69081645	98754
GO:1990748	"cellular detoxification"	1990748	NaN	2.0530784434834195	0.5406971130636284	0.9542647818137634	0.95519075	98754
GO:0099003	"vesicle-mediated transport in synapse"	NaN	2.2624510897304293	0.8786328087283962	0.8733737195999182	0.4768427	null
GO:0048193	"Golgi vesicle transport"	48193	NaN	2.429752280002408	1.2938109491165395	0.8684567985252265	0.57670973	99003
GO:0099010	"modification of postsynaptic structure"	NaN	1.255272505103306	0.08207009751858646	0.9397911508072861	0.14975082	null
GO:0007044	"cell-substrate junction assembly"	7044	NaN	1.6127838567197355	0.19310611180843873	0.9303030398332642	0.51501896	99010
GO:0007416	"synapse assembly"	7416	NaN	2.060697840353612	0.5503524186540504	0.8861325880957356	0.76858598	99010
GO:0034329	"cell junction assembly"	34329	NaN	2.4742162640762553	1.4338128801776575	0.91781953187406	0.83465992	99010
GO:0050808	"synapse organization"	50808	NaN	2.582063362911709	1.8393357149753788	0.9242949168640926	0.67454408	99010
GO:0060997	"dendritic spine morphogenesis"	60997	NaN	1.3424226808222062	0.10138070869943033	0.8889657587939889	0.90583163	99010
GO:0097061	"dendritic spine organization"	97061	NaN	1.6127838567197355	0.19310611180843873	0.9219009590432123	0.79689612	99010
GO:0097106	"postsynaptic density organization"	97106	NaN	1.6232492903979006	0.19793376460364973	0.9236924702876571	0.60007886	99010
GO:0098698	"postsynaptic specialization assembly"	98698	NaN	1.3010299956639813	0.0917254031090084	0.8913575391575752	0.91906319	99010
GO:0098885	"modification of postsynaptic actin cytoskeleton"	98885	NaN	1.0791812460476249	0.05310418074732066	0.941728044204622	0.93407619	99010
GO:0099068	"postsynapse assembly"	99068	NaN	1.414973347970818	0.1206913198802742	0.8980074345202335	0.76796192	99010
GO:0099084	"postsynaptic specialization organization"	99084	NaN	1.6812412373755872	0.2268996813749155	0.9231767112416481	0.80733303	99010
GO:0099173	"postsynapse organization"	99173	NaN	2.146128035678238	0.6710437385343246	0.9290945534864744	0.7642452	99010
GO:0099558	"maintenance of synapse structure"	99558	NaN	1.662757831681574	0.21724437578449357	0.9357924632688143	0.67913929	99010
GO:0099563	"modification of synaptic structure"	99563	NaN	1.3617278360175928	0.10620836149464132	0.9394260436144904	0.5622168	99010
GO:0150115	"cell-substrate junction organization"	150115	NaN	1.6334684555795864	0.20276141739886067	0.9382634857707288	0.55243184	99010
GO:1904861	"excitatory synapse assembly"	1904861	NaN	1.3424226808222062	0.10138070869943033	0.900744180518051	0.63664889	99010
GO:1904862	"inhibitory synapse assembly"	1904862	NaN	1.3617278360175928	0.10620836149464132	0.9003727812023637	0.75300523	99010
GO:0099072	"regulation of postsynaptic membrane neurotransmitter receptor levels"	NaN	1.9590413923210936	0.43448875156898714	0.9451103110846796	0.24964805	null
GO:0099111	"microtubule-based transport"	NaN	2.346352974450639	1.0669112677416241	0.8974770102852427	0.30779748	null
GO:0099177	"regulation of trans-synaptic signaling"	NaN	2.7774268223893115	2.886936371536159	0.94116286504704	0.42419547	null
GO:0099612	"protein localization to axon"	NaN	1.0791812460476249	0.05310418074732066	0.9073367871628787	0.18014158	null
GO:0104004	"cellular response to environmental stimulus"	NaN	2.4885507165004443	1.4820894081297673	0.9711847696175717	0.10528116	null
GO:0106027	"neuron projection organization"	NaN	1.7323937598229686	0.2558655981461813	0.9384885453290467	0.43693521	null
GO:0030031	"cell projection assembly"	30031	NaN	2.662757831681574	2.2158926330018347	0.9137084684886424	0.67504178	106027
GO:0070925	"organelle assembly"	70925	NaN	2.920123326290724	4.011779472820315	0.9136225205876146	0.54560679	106027
GO:0120031	"plasma membrane bounded cell projection assembly"	120031	NaN	2.6483600109809315	2.14347784107367	0.9136673743371123	0.53600921	106027
GO:0110096	"cellular response to aldehyde"	NaN	1.255272505103306	0.08207009751858646	0.9595935053988087	0.39129095	null
GO:0140115	"export across plasma membrane"	NaN	1.7558748556724915	0.2703485565318142	0.8769426802646441	0.43708085	null
GO:0006887	"exocytosis"	6887	NaN	2.392696953259666	1.1876025876218983	0.8554456278716097	0.87681025	140115
GO:0009306	"protein secretion"	9306	NaN	2.123851640967086	0.6372501689678478	0.8512348382655403	0.81559465	140115
GO:0017156	"calcium-ion regulated exocytosis"	17156	NaN	1.724275869600789	0.25103794535097035	0.8714641284636974	0.6110987	140115
GO:0023061	"signal release"	23061	NaN	2.342422680822206	1.057255962151202	0.8304995511387249	0.86468983	140115
GO:0032940	"secretion by cell"	32940	NaN	2.640481436970422	2.104856618711982	0.862443750619825	0.74404543	140115
GO:0035592	"establishment of protein localization to extracellular region"	35592	NaN	2.1271047983648077	0.6420778217630588	0.8769395475071844	0.98241491	140115
GO:0036376	"sodium ion export across plasma membrane"	36376	NaN	1.1760912590556813	0.06758713913295356	0.8820743006775522	0.7635773	140115
GO:0045055	"regulated exocytosis"	45055	NaN	2.184691430817599	0.7338032248720672	0.8596601086789873	0.83568622	140115
GO:0140029	"exocytic process"	140029	NaN	1.9030899869919435	0.3813845708216665	0.8677215252733735	0.77119517	140115
GO:1990034	"calcium ion export across plasma membrane"	1990034	NaN	0.8450980400142568	0.02896591677126581	0.8889834228648029	0.5172398	140115
GO:0140239	"postsynaptic endocytosis"	NaN	1.0791812460476249	0.05310418074732066	0.8791360930654143	0.37981302	null
GO:0006897	"endocytosis"	6897	NaN	2.7331972651065692	2.606932509413923	0.8530606747645858	0.76075522	140239
GO:0006898	"receptor-mediated endocytosis"	6898	NaN	2.2121876044039577	0.7820797528241769	0.8689566053092439	0.76242857	140239
GO:0006909	"phagocytosis"	6909	NaN	2.2095150145426308	0.7772521000289659	0.8690334931774941	0.76187344	140239
GO:0031623	"receptor internalization"	31623	NaN	1.8808135922807914	0.3620739596408226	0.8770716061241822	0.53973402	140239
GO:0036465	"synaptic vesicle recycling"	36465	NaN	1.863322860120456	0.34759100125518977	0.8636401555077108	0.89332575	140239
GO:0048488	"synaptic vesicle endocytosis"	48488	NaN	1.806179973983887	0.304142126098291	0.8607536470266117	0.7037978	140239
GO:0098659	"inorganic cation import across plasma membrane"	98659	NaN	1.9912260756924949	0.468282321135464	0.876336913931462	0.6331247	140239
GO:0098739	"import across plasma membrane"	98739	NaN	2.2041199826559246	0.767596794438544	0.8738535528739858	0.61760109	140239
GO:0098884	"postsynaptic neurotransmitter receptor internalization"	98884	NaN	1.0791812460476249	0.05310418074732066	0.8351645838676962	0.76780822	140239
GO:0099504	"synaptic vesicle cycle"	99504	NaN	2.214843848047698	0.7869074056193878	0.8534691252318134	0.88598843	140239
GO:0099587	"inorganic ion import across plasma membrane"	99587	NaN	1.9912260756924949	0.468282321135464	0.8767199011173171	0.90089727	140239
GO:0099590	"neurotransmitter receptor internalization"	99590	NaN	1.2787536009528289	0.08689775031379744	0.8878735720020782	0.75979598	140239
GO:0140238	"presynaptic endocytosis"	140238	NaN	1.8260748027008264	0.3186250844839239	0.860452470071849	0.81303197	140239
GO:0140352	"export from cell"	NaN	2.6989700043360187	2.4089987448102734	0.8801681915600248	0.39221028	null
GO:0140694	"non-membrane-bounded organelle assembly"	NaN	2.5118833609788744	1.5641595056483537	0.9202663191056777	0.39073437	null
GO:0071800	"podosome assembly"	71800	NaN	0.9542425094393249	0.038621222361687746	0.9387512247004624	0.51376103	140694
GO:0150116	"regulation of cell-substrate junction organization"	NaN	1.806179973983887	0.304142126098291	0.9164169603590866	0.28814851	null
GO:1900407	"regulation of cellular response to oxidative stress"	NaN	1.4771212547196624	0.14000193106111808	0.9623362458115884	0.40040425	null
GO:1901135	"carbohydrate derivative metabolic process"	NaN	2.993876914941211	4.755238003282804	0.947872166351472	0.21267306	null
GO:1901137	"carbohydrate derivative biosynthetic process"	NaN	2.7737864449811935	2.862798107560104	0.926484781205663	0.33575147	null
GO:0006163	"purine nucleotide metabolic process"	6163	NaN	2.667452952889954	2.2400308969778893	0.8621464274906643	0.93664551	1901137
GO:0006164	"purine nucleotide biosynthetic process"	6164	NaN	2.326335860928751	1.0186347397895144	0.8649619502136421	0.96628078	1901137
GO:0006228	"UTP biosynthetic process"	6228	NaN	1	0.04344887515689872	0.8935215686674298	0.51370637	1901137
GO:0006753	"nucleoside phosphate metabolic process"	6753	NaN	2.724275869600789	2.553828328666602	0.8671701382040056	0.80953521	1901137
GO:0009117	"nucleotide metabolic process"	9117	NaN	2.718501688867274	2.5200347591001258	0.8660708399563236	0.95564563	1901137
GO:0009141	"nucleoside triphosphate metabolic process"	9141	NaN	2.322219294733919	1.0089794341990925	0.8785624712306618	0.83536429	1901137
GO:0009142	"nucleoside triphosphate biosynthetic process"	9142	NaN	2.012837224705172	0.4924205851115188	0.8761854272921876	0.72751105	1901137
GO:0009144	"purine nucleoside triphosphate metabolic process"	9144	NaN	2.290034611362518	0.936564642270928	0.8748787104595208	0.9730463	1901137
GO:0009145	"purine nucleoside triphosphate biosynthetic process"	9145	NaN	1.9637878273455553	0.4393164043641981	0.8763069859348651	0.9731645	1901137
GO:0009150	"purine ribonucleotide metabolic process"	9150	NaN	2.583198773968623	1.84416336777059	0.8619526402183556	0.90112792	1901137
GO:0009152	"purine ribonucleotide biosynthetic process"	9152	NaN	2.2600713879850747	0.8738051559331853	0.865192253919037	0.86481177	1901137
GO:0009165	"nucleotide biosynthetic process"	9165	NaN	2.404833716619938	1.221396157188375	0.8677168411606749	0.96693031	1901137
GO:0009199	"ribonucleoside triphosphate metabolic process"	9199	NaN	2.285557309007774	0.9269093366805059	0.8750086885304359	0.95464487	1901137
GO:0009201	"ribonucleoside triphosphate biosynthetic process"	9201	NaN	1.9822712330395684	0.458627015545042	0.8757910754376707	0.9780308	1901137
GO:0009205	"purine ribonucleoside triphosphate metabolic process"	9205	NaN	2.271841606536499	0.8979434199092402	0.8751101621638749	0.96984183	1901137
GO:0009206	"purine ribonucleoside triphosphate biosynthetic process"	9206	NaN	1.9590413923210936	0.43448875156898714	0.8763039927367156	0.96862367	1901137
GO:0009259	"ribonucleotide metabolic process"	9259	NaN	2.606381365110605	1.9455440764700203	0.866510612260459	0.96610477	1901137
GO:0009260	"ribonucleotide biosynthetic process"	9260	NaN	2.294466226161593	0.9462199478613499	0.8686509479584323	0.97550862	1901137
GO:0015986	"proton motive force-driven ATP synthesis"	15986	NaN	1.8388490907372552	0.32828039007434584	0.8734577142836066	0.88274155	1901137
GO:0018279	"protein N-linked glycosylation via asparagine"	18279	NaN	1.2787536009528289	0.08689775031379744	0.9223304567157231	0.54729331	1901137
GO:0019693	"ribose phosphate metabolic process"	19693	NaN	2.6190933306267428	2.003475910012552	0.8954047812463191	0.777389	1901137
GO:0046034	"ATP metabolic process"	46034	NaN	2.2121876044039577	0.7820797528241769	0.8693061896167626	0.89523902	1901137
GO:0046390	"ribose phosphate biosynthetic process"	46390	NaN	2.307496037913213	0.9751858646326156	0.8912301538663993	0.70899321	1901137
GO:0090407	"organophosphate biosynthetic process"	90407	NaN	2.7067177823367587	2.452447619967172	0.8883857038054203	0.78374462	1901137
GO:1901293	"nucleoside phosphate biosynthetic process"	1901293	NaN	2.406540180433955	1.226223809983586	0.8704525846332491	0.85555266	1901137
GO:1901566	"organonitrogen compound biosynthetic process"	NaN	3.1085650237328344	6.1938785362556725	0.9203522644601987	0.45401833	null
GO:1901615	"organic hydroxy compound metabolic process"	NaN	2.690196080028514	2.3607222168581634	0.9521380576501375	0.13801998	null
GO:1901617	"organic hydroxy compound biosynthetic process"	NaN	2.2278867046136734	0.8110456695954427	0.9362318035746702	0.28376126	null
GO:0006066	"alcohol metabolic process"	6066	NaN	2.509202522331103	1.5545042000579319	0.9110702987507351	0.81477272	1901617
GO:0006584	"catecholamine metabolic process"	6584	NaN	1.7075701760979363	0.2413826397605484	0.9219580350340569	0.67479326	1901617
GO:0009712	"catechol-containing compound metabolic process"	9712	NaN	1.7075701760979363	0.2413826397605484	0.9289601565624652	0.88762507	1901617
GO:0018958	"phenol-containing compound metabolic process"	18958	NaN	1.9867717342662448	0.46345466834025295	0.9258386677241371	0.71799598	1901617
GO:0019751	"polyol metabolic process"	19751	NaN	1.9822712330395684	0.458627015545042	0.920834316817899	0.71725883	1901617
GO:0042417	"dopamine metabolic process"	42417	NaN	1.5314789170422551	0.15931254224196195	0.9246970474388203	0.96434167	1901617
GO:0046165	"alcohol biosynthetic process"	46165	NaN	1.9777236052888478	0.453799362749831	0.9124937757095	0.76053795	1901617
GO:0046173	"polyol biosynthetic process"	46173	NaN	1.6989700043360187	0.23655498696533747	0.9173520629152012	0.83473976	1901617
GO:1901632	"regulation of synaptic vesicle membrane organization"	NaN	1.3010299956639813	0.0917254031090084	0.9245828641480444	0.03289071	null
GO:1901698	"response to nitrogen compound"	NaN	3.0546130545568877	5.469730616974027	0.9685196902423266	0.36595698	null
GO:1901880	"negative regulation of protein depolymerization"	NaN	1.8920946026904804	0.3717292652312446	0.8951243439809597	0.34747001	null
GO:1901879	"regulation of protein depolymerization"	1901879	NaN	2.0043213737826426	0.4827652795210968	0.9115732990261529	0.9110276	1901880
GO:1902003	"regulation of amyloid-beta formation"	NaN	1.5563025007672873	0.1689678478323839	0.9405098112417759	0.17677558	null
GO:1902430	"negative regulation of amyloid-beta formation"	1902430	NaN	1.255272505103306	0.08207009751858646	0.9293916531884043	0.93255553	1902003
GO:1902992	"negative regulation of amyloid precursor protein catabolic process"	1902992	NaN	1.2787536009528289	0.08689775031379744	0.9290688972142173	0.9365241	1902003
GO:1902414	"protein localization to cell junction"	NaN	2.03342375548695	0.5165588490875737	0.8878432134293587	0.41260021	null
GO:1902473	"regulation of protein localization to synapse"	NaN	1.4471580313422192	0.13034662547069614	0.9057863067095108	0.30983788	null
GO:1902531	"regulation of intracellular signal transduction"	NaN	3.2203696324513946	8.013903640050207	0.928951123938675	0.49567484	null
GO:0009968	"negative regulation of signal transduction"	9968	NaN	3.095169351431755	6.005600077242445	0.9106917171518397	0.63047736	1902531
GO:0010647	"positive regulation of cell communication"	10647	NaN	3.2605483726369795	8.791155740079173	0.9055682864539278	0.60705981	1902531
GO:0010648	"negative regulation of cell communication"	10648	NaN	3.1398790864012365	6.657333204595925	0.9149008448821438	0.5748097	1902531
GO:0023056	"positive regulation of signaling"	23056	NaN	3.2607866686549762	8.795983392874385	0.9110796136446201	0.6068598	1902531
GO:0023057	"negative regulation of signaling"	23057	NaN	3.1389339402569236	6.642850246210292	0.9193109922881193	0.57431766	1902531
GO:0048585	"negative regulation of response to stimulus"	48585	NaN	3.2132520521963968	7.883557014579512	0.9256157488323717	0.52748774	1902531
GO:1902683	"regulation of receptor localization to synapse"	NaN	1.4913616938342726	0.14482958385632905	0.9129177385042728	0.03065415	null
GO:1902743	"regulation of lamellipodium organization"	NaN	1.7075701760979363	0.2413826397605484	0.9100774418866738	0.31173238	null
GO:0050770	"regulation of axonogenesis"	50770	NaN	2.2648178230095364	0.8834604615236071	0.8885613579981261	0.71763549	1902743
GO:0050773	"regulation of dendrite development"	50773	NaN	2.164352855784437	0.7000096553055903	0.8921326426027881	0.57693613	1902743
GO:1902882	"regulation of response to oxidative stress"	NaN	1.6232492903979006	0.19793376460364973	0.9638763338763385	0.02822452	null
GO:0080135	"regulation of cellular response to stress"	80135	NaN	2.717670503002262	2.5152071063049144	0.9498079828052558	0.51713535	1902882
GO:1902903	"regulation of supramolecular fiber organization"	NaN	2.584331224367531	1.848991020565801	0.9000956610024615	0.40939308	null
GO:0010638	"positive regulation of organelle organization"	10638	NaN	2.710963118995276	2.4765858839432267	0.8635293397480781	0.73285315	1902903
GO:0010639	"negative regulation of organelle organization"	10639	NaN	2.5440680443502757	1.684850825528628	0.8708547500843665	0.69645934	1902903
GO:0030100	"regulation of endocytosis"	30100	NaN	2.505149978319906	1.540021241672299	0.822083814332705	0.65843615	1902903
GO:0030832	"regulation of actin filament length"	30832	NaN	2.2355284469075487	0.8255286279810756	0.8186972864334858	0.87620411	1902903
GO:0031110	"regulation of microtubule polymerization or depolymerization"	31110	NaN	1.9444826721501687	0.4200057931833543	0.89926855054663	0.83442276	1902903
GO:0031338	"regulation of vesicle fusion"	31338	NaN	1.5563025007672873	0.1689678478323839	0.847972539687038	0.53719248	1902903
GO:0031344	"regulation of cell projection organization"	31344	NaN	2.8965262174895554	3.799362749831032	0.8916404397897241	0.50755531	1902903
GO:0032231	"regulation of actin filament bundle assembly"	32231	NaN	2.012837224705172	0.4924205851115188	0.883326376601607	0.82927172	1902903
GO:0032233	"positive regulation of actin filament bundle assembly"	32233	NaN	1.7993405494535817	0.29931447330308003	0.8690907065561425	0.93521994	1902903
GO:0032956	"regulation of actin cytoskeleton organization"	32956	NaN	2.550228353055094	1.7089890895046829	0.8803067434108385	0.9201603	1902903
GO:0033043	"regulation of organelle organization"	33043	NaN	3.0726174765452368	5.701457951144154	0.8862135693715376	0.60072057	1902903
GO:0045806	"negative regulation of endocytosis"	45806	NaN	1.8260748027008264	0.3186250844839239	0.8270512809352127	0.75162727	1902903
GO:0045807	"positive regulation of endocytosis"	45807	NaN	2.278753600952829	0.912426378294873	0.8106816158626295	0.83309249	1902903
GO:0048259	"regulation of receptor-mediated endocytosis"	48259	NaN	2.0755469613925306	0.5696630298348943	0.8373590646071104	0.7938106	1902903
GO:0050764	"regulation of phagocytosis"	50764	NaN	2.0681858617461617	0.5600077242444723	0.8376165974803634	0.74274225	1902903
GO:0051129	"negative regulation of cellular component organization"	51129	NaN	2.864511081058392	3.529014193299218	0.8763483473062588	0.55715443	1902903
GO:0051130	"positive regulation of cellular component organization"	51130	NaN	3.090610707828407	5.942840590904702	0.8649016525651074	0.64797119	1902903
GO:0051492	"regulation of stress fiber assembly"	51492	NaN	1.9344984512435677	0.4103504875929323	0.8845188928010349	0.68819164	1902903
GO:0051493	"regulation of cytoskeleton organization"	51493	NaN	2.7218106152125467	2.5393453702809694	0.8860744228965236	0.53074647	1902903
GO:0051494	"negative regulation of cytoskeleton organization"	51494	NaN	2.2278867046136734	0.8110456695954427	0.8744413212408582	0.73641614	1902903
GO:0051495	"positive regulation of cytoskeleton organization"	51495	NaN	2.271841606536499	0.8979434199092402	0.870373258332868	0.75151241	1902903
GO:0051496	"positive regulation of stress fiber assembly"	51496	NaN	1.7160033436347992	0.2462102925557594	0.8713012412789962	0.92464004	1902903
GO:0070507	"regulation of microtubule cytoskeleton organization"	70507	NaN	2.187520720836463	0.7386308776672782	0.8937740896231651	0.62953266	1902903
GO:0110020	"regulation of actomyosin structure organization"	110020	NaN	2	0.47793762672588586	0.8938562691349182	0.73800024	1902903
GO:0110053	"regulation of actin filament organization"	110053	NaN	2.436162647040756	1.3131215602973834	0.8796073259792214	0.82671326	1902903
GO:1902904	"negative regulation of supramolecular fiber organization"	1902904	NaN	2.2278867046136734	0.8110456695954427	0.8793172426555873	0.85636594	1902903
GO:1902905	"positive regulation of supramolecular fiber organization"	1902905	NaN	2.2405492482826	0.8351839335714974	0.8755745448579908	0.85912039	1902903
GO:1902930	"regulation of alcohol biosynthetic process"	NaN	1.6989700043360187	0.23655498696533747	0.9577215098232592	0.0318797	null
GO:1902991	"regulation of amyloid precursor protein catabolic process"	NaN	1.591064607026499	0.1834508062180168	0.9426943594170478	0.34353974	null
GO:1903076	"regulation of protein localization to plasma membrane"	NaN	2.0453229787866576	0.5310418074732065	0.892058869309911	0.49601485	null
GO:0032386	"regulation of intracellular transport"	32386	NaN	2.44870631990508	1.351742782659071	0.8771674108898085	0.63638349	1903076
GO:0032880	"regulation of protein localization"	32880	NaN	2.975891136401793	4.562131891474365	0.8671135078901513	0.76629655	1903076
GO:0051222	"positive regulation of protein transport"	51222	NaN	2.4608978427565478	1.390364005020759	0.8526966529986321	0.86606553	1903076
GO:0051223	"regulation of protein transport"	51223	NaN	2.705007959333336	2.44279231437675	0.8670929777347295	0.83298673	1903076
GO:0070201	"regulation of establishment of protein localization"	70201	NaN	2.7708520116421442	2.8434874963792605	0.8733821346966738	0.85201969	1903076
GO:0098696	"regulation of neurotransmitter receptor localization to postsynaptic specialization membrane"	98696	NaN	1.2787536009528289	0.08689775031379744	0.8848310905581692	0.80204892	1903076
GO:1903829	"positive regulation of protein localization"	1903829	NaN	2.699837725867246	2.413826397605484	0.8585075399478155	0.83152793	1903076
GO:1904375	"regulation of protein localization to cell periphery"	1904375	NaN	2.164352855784437	0.7000096553055903	0.8905190237750872	0.5777557	1903076
GO:1904951	"positive regulation of establishment of protein localization"	1904951	NaN	2.5390760987927767	1.665540214347784	0.8622494769178202	0.88609839	1903076
GO:1905475	"regulation of protein localization to membrane"	1905475	NaN	2.322219294733919	1.0089794341990925	0.8865142837739599	0.6165538	1903076
GO:1905477	"positive regulation of protein localization to membrane"	1905477	NaN	2.0681858617461617	0.5600077242444723	0.8759586250006095	0.87303651	1903076
GO:1903115	"regulation of actin filament-based movement"	NaN	1.6812412373755872	0.2268996813749155	0.9496126311421259	0.03865197	null
GO:0051126	"negative regulation of actin nucleation"	51126	NaN	1	0.04344887515689872	0.8958921538472451	0.55902753	1903115
GO:1905907	"negative regulation of amyloid fibril formation"	1905907	NaN	1.0413926851582251	0.04827652795210968	0.8799661230642124	0.62111634	1903115
GO:1903317	"regulation of protein maturation"	NaN	1.7993405494535817	0.29931447330308003	0.9368675973161977	0.37277093	null
GO:1903332	"regulation of protein folding"	NaN	1.0413926851582251	0.04827652795210968	0.9724553435890453	0	null
GO:1903427	"negative regulation of reactive oxygen species biosynthetic process"	NaN	1.3222192947339193	0.09655305590421936	0.9408535484354099	0.163099	null
GO:2000379	"positive regulation of reactive oxygen species metabolic process"	2000379	NaN	1.8692317197309762	0.3524186540504007	0.930618000165582	0.77602004	1903427
GO:1903513	"endoplasmic reticulum to cytosol transport"	NaN	1.2787536009528289	0.08689775031379744	0.8930384528611361	0.24080251	null
GO:1904659	"glucose transmembrane transport"	NaN	1.7075701760979363	0.2413826397605484	0.884383887774746	0.39161181	null
